Transaction_ID,User_ID,Device_OS,Payment_Method,Transaction_Amount,Last_Step_Reached,Error_Code,Processing_Time_Sec
1377,8062,iOS,Debit Card,81.6,1,Timeout,3.2375539992170275
1378,7056,iOS,Credit Card,268.92,3,Biometric_Fail,9.945577208886142
1379,8304,Web,Digital Wallet,221.12,4,Invalid_CVV,8.238192179376373
1380,8170,iOS,Debit Card,316.13,3,Timeout,5.370608264340384
1381,6682,Web,Debit Card,30.78,4,Biometric_Fail,8.910931435310905
1382,7863,iOS,Debit Card,490.2,4,Biometric_Fail,1.0839373825052672
1383,7255,Android,Digital Wallet,346.51,4,Biometric_Fail,2.6951717390473413
1384,6154,Web,ACH,362.26,4,Invalid_CVV,4.189075787290032
1385,5403,iOS,Digital Wallet,13.03,4,Biometric_Fail,6.959683534083901
1386,7199,iOS,Credit Card,44.33,4,Biometric_Fail,6.729357341448665
1387,7101,Web,Credit Card,345.48,4,None,0.5299475778591993
1388,8191,Android,Credit Card,59.27,4,Biometric_Fail,9.672991246201597
1389,6696,Android,Debit Card,448.2,3,Biometric_Fail,0.9441427654921478
1390,8991,Android,ACH,312.62,2,Invalid_CVV,4.10583638236969
1391,5627,iOS,ACH,40.18,4,Insufficient_Funds,2.3616883917703366
1392,5586,iOS,Debit Card,308.74,2,Timeout,2.738454716637512
1393,6648,Android,ACH,402.35,2,Invalid_CVV,0.6844038685754905
1394,6443,iOS,Digital Wallet,401.45,4,Timeout,9.719620787224798
1395,6445,Android,Credit Card,203.57,2,None,7.9074611932543615
1396,5103,Android,Credit Card,232.74,4,Insufficient_Funds,3.395883317495209
1397,8923,iOS,Debit Card,369.39,2,Timeout,3.4249718996027374
1398,5253,Android,Debit Card,437.7,3,Biometric_Fail,6.100011291461676
1399,8298,iOS,Debit Card,397.82,4,Biometric_Fail,3.004236050073577
1400,8183,iOS,Debit Card,300.07,4,Biometric_Fail,7.302763744157033
1401,7557,Android,Credit Card,363.83,4,Insufficient_Funds,9.647984142328772
1402,6496,Web,Debit Card,327.91,4,Invalid_CVV,9.554793202224184
1403,5098,iOS,Credit Card,290.69,1,Timeout,8.764560994167901
1404,7200,Android,ACH,460.25,4,None,2.4707291660536486
1405,6884,Android,Digital Wallet,325.71,4,None,9.302798412981502
1406,7961,iOS,ACH,194.09,4,Timeout,7.913966775007049
1407,6919,Android,Digital Wallet,487.3,3,Biometric_Fail,7.187836839660631
1408,5877,Web,Debit Card,475.1,2,Invalid_CVV,5.020396735621113
1409,5337,Android,Credit Card,391.37,3,Biometric_Fail,7.402785548062915
1410,8777,iOS,Digital Wallet,21.21,4,Invalid_CVV,0.5674408756584584
1411,7869,Android,Credit Card,365.65,3,Biometric_Fail,3.637932884027202
1412,8234,Android,ACH,19.81,4,Insufficient_Funds,9.812800130932803
1413,8791,iOS,Debit Card,41.44,3,Timeout,4.9584344457383045
1414,5956,iOS,Debit Card,179.49,2,Timeout,6.327435835701707
1415,6704,iOS,Digital Wallet,161.52,4,Timeout,4.0785600694770565
1416,5160,iOS,ACH,284.08,2,Biometric_Fail,0.5726865455531165
1417,6603,iOS,Debit Card,125.72,1,Insufficient_Funds,3.6917095616386977
1418,7848,Android,ACH,103.6,3,Biometric_Fail,9.255045591930616
1419,5397,iOS,ACH,334.96,4,None,3.2890474378429873
1420,6300,Web,Credit Card,224.47,1,Biometric_Fail,2.973910311842987
1421,5815,Android,ACH,31.22,2,Insufficient_Funds,4.100459410442047
1422,8987,Web,ACH,223.98,4,Timeout,7.541567634030717
1423,6527,Android,ACH,380.56,3,Biometric_Fail,8.780891133317578
1424,6919,iOS,ACH,37.99,4,Invalid_CVV,8.299979418299108
1425,6415,Android,Debit Card,458.32,3,Biometric_Fail,9.66875674791099
1426,6158,Web,Credit Card,240.85,4,Timeout,3.3078474182083277
1427,6218,iOS,Digital Wallet,258.46,4,Invalid_CVV,0.5182308246878664
1428,5400,iOS,Credit Card,153.22,4,Timeout,9.776728186744421
1429,5639,iOS,Debit Card,325.26,4,Biometric_Fail,3.099632075061778
1430,8104,iOS,Debit Card,15.62,4,None,9.627894873841289
1431,7735,iOS,Digital Wallet,370.58,3,None,4.888983104227425
1432,5459,iOS,Debit Card,54.08,1,Invalid_CVV,1.2758438980282047
1433,5954,iOS,Debit Card,225.09,4,Timeout,6.141068280155165
1434,8954,Android,Credit Card,77.83,4,None,9.79427987993133
1435,5469,iOS,Credit Card,88.9,1,Invalid_CVV,6.0579364089334975
1436,8446,Android,Credit Card,234.91,4,Timeout,9.793475793789346
1437,6045,Android,Digital Wallet,37.34,4,None,0.5429841705846282
1438,7797,Android,Credit Card,79.19,3,Biometric_Fail,5.63232747682998
1439,6693,iOS,Digital Wallet,274.1,2,Invalid_CVV,2.868072382322328
1440,7085,Android,Debit Card,349.55,4,Invalid_CVV,0.6224995682074395
1441,7277,iOS,Digital Wallet,182.91,2,None,7.350203671099287
1442,8436,Android,Digital Wallet,433.6,4,Insufficient_Funds,8.514859457120727
1443,5562,Android,ACH,84.65,4,Timeout,6.194492714877928
1444,7485,iOS,ACH,282.49,4,Biometric_Fail,1.4116130479234008
1445,6799,iOS,Debit Card,49.21,3,None,3.1528428711490273
1446,8354,iOS,Debit Card,87.9,3,Biometric_Fail,0.6160840060107884
1447,7074,iOS,Credit Card,454.84,4,Insufficient_Funds,2.745531587095227
1448,5225,iOS,Digital Wallet,496.43,3,None,8.028182603278221
1449,8348,Web,ACH,498.75,4,Invalid_CVV,9.833049067896505
1450,5797,iOS,Credit Card,401.22,4,Timeout,2.950028910494838
1451,8680,Android,ACH,103.81,3,Biometric_Fail,2.499868644131757
1452,7331,Android,Credit Card,146.61,2,Timeout,8.629784394994418
1453,7926,Android,ACH,49.07,4,Biometric_Fail,8.426820916084212
1454,5959,Web,Credit Card,31.75,4,Biometric_Fail,7.80942440444906
1455,6504,Web,Digital Wallet,367.64,2,Insufficient_Funds,3.723184649120365
1456,5452,Android,Credit Card,272.5,3,Biometric_Fail,6.921585738789599
1457,8067,Web,Debit Card,332.0,3,Invalid_CVV,8.715233700064488
1458,8900,iOS,Credit Card,292.14,3,Biometric_Fail,6.160101651524863
1459,5815,Android,ACH,10.85,3,Biometric_Fail,8.89169110766099
1460,5658,Web,Digital Wallet,163.29,1,Invalid_CVV,1.2671859771033844
1461,8587,Android,Credit Card,347.15,4,None,5.943987859173274
1462,5546,Web,Credit Card,431.29,4,Timeout,2.9216580621888744
1463,6215,iOS,Debit Card,81.42,1,Biometric_Fail,8.427627688471654
1464,8120,Android,ACH,63.39,4,None,6.57703125261265
1465,8583,Web,Debit Card,479.65,3,Biometric_Fail,6.097029929083917
1466,5016,iOS,Credit Card,483.79,4,Timeout,0.7823464821779397
1467,8243,Android,Digital Wallet,376.27,4,Timeout,6.437191200236562
1468,6243,iOS,ACH,34.29,1,Invalid_CVV,7.603903238785168
1469,7205,Android,Credit Card,316.97,4,Biometric_Fail,7.9422309292560165
1470,7524,Web,Credit Card,68.56,3,Invalid_CVV,9.505212811076511
1471,6069,iOS,ACH,423.48,2,None,2.4677114384958765
1472,8444,iOS,Debit Card,155.07,4,Timeout,9.421113162445716
1473,7565,iOS,Digital Wallet,240.17,1,Invalid_CVV,5.375951160523469
1474,7146,Web,Debit Card,97.49,3,None,1.3032386550313464
1475,8963,Android,Debit Card,363.93,4,None,0.969131837683429
1476,6768,iOS,Digital Wallet,253.59,4,Invalid_CVV,7.065345874067256
1477,6060,iOS,Credit Card,354.39,4,Timeout,9.073129187302508
1478,7327,Web,ACH,163.26,1,Insufficient_Funds,9.479326307945454
1479,8420,Web,ACH,191.53,4,None,0.6279377788942941
1480,7544,iOS,Debit Card,448.77,2,Timeout,3.494090357426974
1481,5301,iOS,Debit Card,130.86,4,Biometric_Fail,6.554447542738236
1482,5180,Android,Credit Card,452.0,1,None,3.7431914905959704
1483,5606,Android,Digital Wallet,42.5,4,Timeout,6.317293964374835
1484,8170,Web,Digital Wallet,83.65,3,Insufficient_Funds,9.39212553903604
1485,5699,Android,ACH,333.26,4,Biometric_Fail,3.716821839101211
1486,5992,Android,Digital Wallet,497.12,3,Biometric_Fail,2.4328191513545567
1487,6139,Android,Debit Card,467.24,4,Invalid_CVV,8.28934369329937
1488,5190,Web,Credit Card,256.66,3,Invalid_CVV,5.375463834929593
1489,7300,iOS,Credit Card,266.27,4,Insufficient_Funds,5.3898382708443755
1490,5980,iOS,Debit Card,288.85,2,Biometric_Fail,7.5094025620246185
1491,7975,iOS,ACH,397.17,3,Insufficient_Funds,1.2749169969494174
1492,7006,Web,Debit Card,277.65,2,None,3.721316232352789
1493,6184,Android,Credit Card,63.3,3,Biometric_Fail,9.996936789746746
1494,8327,iOS,Credit Card,419.95,2,Invalid_CVV,2.142222672763742
1495,8394,Android,Credit Card,443.24,4,None,4.066691074355096
1496,5127,iOS,Digital Wallet,459.41,4,Biometric_Fail,8.01503654788777
1497,7065,iOS,Debit Card,213.21,3,Timeout,2.570980393755577
1498,6816,iOS,ACH,114.53,4,None,2.1035528283773277
1499,6758,Android,Debit Card,64.1,4,None,3.4242726083832618
1500,7613,Android,Debit Card,264.69,4,None,3.3456478801558176
1501,5569,Web,Debit Card,142.34,4,Biometric_Fail,5.5400750962511625
1502,6346,Web,Digital Wallet,216.51,4,Invalid_CVV,1.4144145387120934
1503,6895,Android,Debit Card,54.01,4,Biometric_Fail,7.9273562099816575
1504,7733,Android,Credit Card,103.62,4,Timeout,5.486992355022753
1505,8863,iOS,ACH,222.02,3,Insufficient_Funds,8.321487694266025
1506,5625,iOS,Digital Wallet,93.39,4,Biometric_Fail,9.904135834029999
1507,8359,iOS,Digital Wallet,116.47,4,Invalid_CVV,4.065756021891692
1508,7901,Android,Digital Wallet,14.86,4,Insufficient_Funds,5.246318359015651
1509,6686,iOS,Digital Wallet,41.16,3,Timeout,9.297296219706453
1510,8009,iOS,Credit Card,62.63,4,Invalid_CVV,2.8731022985972463
1511,8710,Android,Credit Card,330.01,4,None,9.196293540958841
1512,5154,iOS,ACH,79.25,3,Biometric_Fail,8.87936297893631
1513,7537,Android,Debit Card,440.89,4,Biometric_Fail,4.646327356497108
1514,6409,Android,Digital Wallet,393.77,4,Timeout,1.5311335037056764
1515,5784,iOS,Debit Card,409.56,4,Biometric_Fail,6.00890544926165
1516,8175,iOS,Debit Card,179.3,2,Invalid_CVV,8.210586505630237
1517,8464,iOS,ACH,33.57,4,Timeout,4.946651216368671
1518,8882,iOS,Digital Wallet,42.85,4,Invalid_CVV,1.3034878735514779
1519,5245,Android,Debit Card,346.41,4,Biometric_Fail,8.87483405232924
1520,8247,Android,ACH,461.96,4,Invalid_CVV,3.546601040922388
1521,8110,iOS,Debit Card,91.77,1,None,1.1387195785925153
1522,6500,iOS,ACH,432.81,3,None,2.2816984256712884
1523,6705,Web,Credit Card,328.23,3,Invalid_CVV,1.914986870412735
1524,7806,iOS,ACH,339.96,4,Insufficient_Funds,5.9465508149912045
1525,5537,iOS,ACH,350.33,2,Biometric_Fail,9.148886212009147
1526,6890,Android,Credit Card,35.8,4,Invalid_CVV,4.107640556114609
1527,6841,Android,Digital Wallet,303.9,2,Insufficient_Funds,5.858405684968075
1528,5920,Android,ACH,244.23,2,Timeout,3.1266450923183697
1529,7455,Android,ACH,419.11,3,Biometric_Fail,9.693333568780872
1530,5524,iOS,Debit Card,216.92,1,Invalid_CVV,9.922453646142998
1531,7875,Android,ACH,257.21,3,Biometric_Fail,8.90773899356766
1532,6529,iOS,ACH,292.33,2,Invalid_CVV,1.7185574614303132
1533,7950,Android,Debit Card,295.43,4,Insufficient_Funds,7.352190789372816
1534,8896,Web,Digital Wallet,202.98,4,Biometric_Fail,2.3710330081499777
1535,5035,iOS,Credit Card,87.28,4,None,3.4047142051047463
1536,5684,iOS,Credit Card,129.43,4,Timeout,3.8467923147967187
1537,5019,iOS,ACH,209.14,4,Invalid_CVV,5.224514238999749
1538,7368,iOS,Digital Wallet,311.77,4,Invalid_CVV,9.729533382484359
1539,8847,iOS,Credit Card,229.98,4,Invalid_CVV,6.897534581769742
1540,7559,Android,Debit Card,396.86,3,Biometric_Fail,0.724484147571796
1541,5399,Web,ACH,289.65,4,Invalid_CVV,5.652908547457877
1542,7701,iOS,ACH,174.62,2,Timeout,7.119167821159549
1543,5971,iOS,Digital Wallet,251.08,3,Timeout,2.7705461890871996
1544,6906,iOS,ACH,182.87,4,Insufficient_Funds,9.281991668929427
1545,7518,iOS,Digital Wallet,20.01,4,Timeout,0.7182461703130263
1546,6166,iOS,Credit Card,144.13,4,Biometric_Fail,2.0122571626824435
1547,6115,Android,Credit Card,228.19,4,Insufficient_Funds,6.830536243691422
1548,8425,iOS,Digital Wallet,131.37,1,Insufficient_Funds,6.996690676547472
1549,5833,Web,Credit Card,361.18,4,None,8.908895811931622
1550,6823,Android,Credit Card,431.75,4,Biometric_Fail,4.110067559259986
1551,7774,Android,Credit Card,151.99,3,Biometric_Fail,5.111258570531337
1552,6982,iOS,Digital Wallet,16.99,1,Timeout,4.119984535526946
1553,5853,Android,Debit Card,438.39,4,Insufficient_Funds,9.968190468534374
1554,5050,Android,Debit Card,290.81,4,Biometric_Fail,9.700325811982562
1555,8736,iOS,Credit Card,7.88,2,Insufficient_Funds,4.747887242864467
1556,8769,iOS,Debit Card,252.46,4,Insufficient_Funds,6.653495545807114
1557,5574,Web,Credit Card,52.89,1,Invalid_CVV,2.2598724185845245
1558,8261,iOS,ACH,338.58,2,None,6.385783551247594
1559,6148,Android,Debit Card,269.25,2,Insufficient_Funds,3.967090561438268
1560,7197,iOS,ACH,457.03,4,Invalid_CVV,4.342298418704733
1561,7361,iOS,Credit Card,200.55,4,None,4.416923850331818
1562,7617,iOS,Debit Card,462.2,4,Insufficient_Funds,1.6816891464386396
1563,8413,iOS,Debit Card,419.05,4,Biometric_Fail,3.1396951697879047
1564,7352,Android,ACH,377.46,2,Insufficient_Funds,3.6985927230365006
1565,6715,Android,Credit Card,221.81,4,None,5.501255363544994
1566,5681,Android,Debit Card,210.08,2,None,2.401954449634161
1567,5837,Android,Digital Wallet,200.36,4,Timeout,1.3073213227039964
1568,8854,iOS,Credit Card,30.58,4,None,6.379639593184342
1569,6077,Android,Digital Wallet,304.99,1,Insufficient_Funds,0.9975011301702708
1570,8050,Android,Debit Card,399.97,4,None,5.324787568951308
1571,7491,Android,Debit Card,373.31,4,None,2.285696803751829
1572,7660,Android,Digital Wallet,293.51,4,Biometric_Fail,9.09409772842706
1573,8040,Android,Debit Card,181.83,3,Biometric_Fail,9.488601512789634
1574,7311,iOS,Debit Card,348.93,4,None,0.5340204121120242
1575,8124,Android,Credit Card,266.8,2,Insufficient_Funds,6.976624048261356
1576,6595,iOS,Credit Card,420.67,3,Invalid_CVV,3.636351016941638
1577,8051,Android,Credit Card,140.32,1,Invalid_CVV,1.3967204867643364
1578,8691,iOS,ACH,55.53,3,Biometric_Fail,7.75211030807909
1579,5004,Web,Credit Card,6.59,4,Invalid_CVV,9.646080970679645
1580,6126,Android,Debit Card,372.8,2,Biometric_Fail,3.6348717270307462
1581,6219,Android,Debit Card,301.67,4,Biometric_Fail,3.5106647482515534
1582,5773,Android,ACH,34.66,1,Invalid_CVV,1.7864342936379702
1583,5876,Web,Debit Card,420.76,4,None,6.903111088204162
1584,5991,Android,ACH,241.21,3,Biometric_Fail,8.428059922474183
1585,7931,iOS,Credit Card,233.35,1,None,0.9507966989500107
1586,8421,Web,Digital Wallet,343.85,3,None,6.661505924757111
1587,5046,Android,Digital Wallet,319.16,4,Biometric_Fail,7.422352685012276
1588,7914,Android,Digital Wallet,123.17,4,Insufficient_Funds,5.850873595502289
1589,7870,Web,Digital Wallet,324.13,3,Insufficient_Funds,3.252520225652101
1590,7983,iOS,Digital Wallet,429.81,3,Biometric_Fail,2.5532417764849358
1591,8891,iOS,ACH,198.92,4,Biometric_Fail,0.9733513504420739
1592,7703,Android,Debit Card,148.44,1,Timeout,2.2225971629304535
1593,5268,Android,ACH,34.75,4,Insufficient_Funds,9.764314544770084
1594,5369,Android,Debit Card,304.54,1,Invalid_CVV,6.104494739299286
1595,5635,Android,Credit Card,378.91,4,Biometric_Fail,2.0386001223751817
1596,6129,Android,ACH,483.98,4,Invalid_CVV,6.84745563718888
1597,6693,Android,Credit Card,307.92,4,Insufficient_Funds,7.3242278789042095
1598,6682,Web,Debit Card,226.72,3,None,4.219057476089697
1599,5656,iOS,Debit Card,467.91,2,Insufficient_Funds,5.613063975883286
1600,5119,Android,Debit Card,93.51,1,None,4.119895485961025
1601,5830,Android,Debit Card,355.66,4,Invalid_CVV,2.971423310071387
1602,6810,Android,Digital Wallet,167.02,4,Invalid_CVV,4.150369068901747
1603,8675,iOS,Debit Card,431.43,4,Invalid_CVV,8.763516225286631
1604,6081,iOS,Debit Card,373.9,3,Biometric_Fail,5.67654531653487
1605,6974,Android,Credit Card,170.14,3,Biometric_Fail,3.7898514305509554
1606,6369,iOS,Credit Card,388.54,4,None,6.146471501881605
1607,5740,iOS,Digital Wallet,445.76,3,Timeout,2.7227063901475064
1608,8545,iOS,Digital Wallet,129.91,3,Biometric_Fail,3.370588695525933
1609,5116,Android,Digital Wallet,287.99,4,Invalid_CVV,2.619476402549494
1610,6853,Android,Digital Wallet,212.72,4,Timeout,8.919792167899681
1611,7838,Android,Digital Wallet,463.31,2,Invalid_CVV,7.626087493845299
1612,6150,iOS,Credit Card,486.29,4,Invalid_CVV,8.12018528045783
1613,8464,Android,Credit Card,56.38,4,Timeout,2.6396697931491304
1614,6931,Android,ACH,276.65,3,Biometric_Fail,1.4602536268263893
1615,6012,iOS,Digital Wallet,267.79,4,None,9.662444281309657
1616,6664,iOS,Debit Card,434.99,4,None,4.903736025110819
1617,6081,Web,Digital Wallet,390.65,2,Insufficient_Funds,1.1114680929883427
1618,5633,Android,ACH,147.12,4,Insufficient_Funds,9.912112510905772
1619,5512,Android,ACH,263.38,4,None,7.099036950351819
1620,8822,iOS,Debit Card,192.2,4,Invalid_CVV,1.4479689843686834
1621,7849,Web,Credit Card,179.82,4,Timeout,7.162438327523896
1622,6119,Android,ACH,366.82,4,Invalid_CVV,3.064658716143758
1623,8709,Web,Debit Card,301.7,4,Timeout,6.446106866785403
1624,6141,Web,Debit Card,103.47,3,Timeout,8.52303000840961
1625,5559,Web,ACH,312.24,4,None,6.724362120640416
1626,8672,Web,ACH,234.51,4,Insufficient_Funds,1.647027930130163
1627,5487,iOS,Credit Card,173.81,4,Timeout,2.919215228947978
1628,8308,Web,Debit Card,37.93,2,Insufficient_Funds,8.427289705083561
1629,8956,iOS,Debit Card,464.7,4,None,5.637476928162478
1630,5896,Web,Credit Card,431.53,4,Biometric_Fail,1.2175488130673628
1631,8343,iOS,ACH,155.24,3,Timeout,8.151691626798971
1632,6212,Android,Debit Card,280.39,3,Biometric_Fail,0.8524610530809912
1633,5703,iOS,Credit Card,433.01,4,None,6.061450910134242
1634,6470,Android,Debit Card,262.13,3,Biometric_Fail,7.8310354831938245
1635,5580,iOS,Debit Card,75.2,4,Biometric_Fail,6.619949161114641
1636,7837,Android,ACH,239.97,4,None,9.821178496446084
1637,7908,Web,Debit Card,160.43,1,Timeout,5.856736753211596
1638,7294,Android,ACH,231.62,2,Timeout,5.238111982155084
1639,8147,iOS,Debit Card,424.75,3,Invalid_CVV,3.1398648920518286
1640,5153,Android,Debit Card,207.36,4,Invalid_CVV,5.979569761540539
1641,6679,iOS,Debit Card,400.7,3,Invalid_CVV,9.875811775215391
1642,8506,Android,Credit Card,120.16,4,None,4.734367002192022
1643,5996,Web,ACH,298.9,4,None,4.154103418467265
1644,8157,Android,Credit Card,215.91,4,Insufficient_Funds,6.910639374831779
1645,7744,iOS,Digital Wallet,486.68,3,Invalid_CVV,3.217709645814698
1646,8356,iOS,Debit Card,5.38,4,Biometric_Fail,0.9891259009000246
1647,6243,Web,Digital Wallet,185.02,4,Invalid_CVV,7.397360002060534
1648,6092,iOS,ACH,407.62,4,Timeout,9.373464770872092
1649,8118,Android,Credit Card,198.8,1,Timeout,4.696717150121726
1650,6008,Android,Credit Card,112.67,4,None,4.226061254678176
1651,7141,Android,ACH,427.37,4,Insufficient_Funds,1.635940620300227
1652,6773,Web,ACH,297.91,4,None,2.0127149331440743
1653,5957,iOS,Credit Card,280.54,2,None,7.63722453402654
1654,8059,Android,Digital Wallet,203.41,4,Biometric_Fail,9.875977407534878
1655,5452,Android,ACH,83.02,4,Insufficient_Funds,1.701065153915917
1656,6227,iOS,Debit Card,289.92,4,Insufficient_Funds,9.789699449559107
1657,7959,iOS,Digital Wallet,255.11,4,None,7.86357852721669
1658,7265,Android,Credit Card,204.04,4,Biometric_Fail,8.791174065264675
1659,7521,iOS,ACH,43.06,1,Invalid_CVV,8.508581047169022
1660,7479,Web,ACH,327.23,4,Timeout,6.599384806171079
1661,7388,iOS,Digital Wallet,317.71,4,Invalid_CVV,7.627715897869011
1662,5550,iOS,ACH,281.74,4,Invalid_CVV,9.858921499768014
1663,6635,iOS,Debit Card,70.09,2,None,5.08092787914198
1664,6312,iOS,Credit Card,154.9,4,None,8.143262367381187
1665,8325,Android,Digital Wallet,237.58,3,Biometric_Fail,5.58282831582979
1666,6757,iOS,Digital Wallet,368.57,3,Insufficient_Funds,6.602841879466394
1667,5356,Android,Debit Card,115.34,3,Biometric_Fail,7.629667715565042
1668,7070,Web,ACH,401.42,4,Insufficient_Funds,2.3683342592675385
1669,6785,Android,Digital Wallet,162.99,4,None,6.7987970759742815
1670,7569,iOS,Credit Card,334.52,1,Timeout,0.8126774653450834
1671,6781,Web,ACH,468.78,4,Biometric_Fail,3.530910887652925
1672,8908,iOS,Digital Wallet,358.52,4,Insufficient_Funds,2.1130059485580763
1673,8171,Android,Digital Wallet,39.29,4,Biometric_Fail,5.83619867783314
1674,7849,Android,Credit Card,191.33,3,Biometric_Fail,5.220723671658884
1675,8251,iOS,Digital Wallet,291.19,4,Biometric_Fail,1.185417753596037
1676,8294,Web,ACH,338.26,4,None,0.7133886815825
1677,8977,iOS,Debit Card,175.69,4,Biometric_Fail,1.4269522496447915
1678,7809,Android,Digital Wallet,217.22,2,Invalid_CVV,5.574528853845455
1679,8730,iOS,Debit Card,191.11,1,Biometric_Fail,0.7364388066898725
1680,7489,Android,Credit Card,350.5,4,Biometric_Fail,4.012963196804071
1681,6631,Android,Debit Card,457.23,2,Timeout,7.086829184716359
1682,7816,iOS,Digital Wallet,390.23,1,Biometric_Fail,1.3409390607105198
1683,6015,Android,Credit Card,135.26,2,Biometric_Fail,2.798326413475116
1684,6348,Android,ACH,272.35,4,Biometric_Fail,6.455259766905262
1685,5515,Android,Debit Card,241.67,3,Biometric_Fail,8.271658073070885
1686,8087,Android,Digital Wallet,12.69,4,None,6.062732958193565
1687,7839,Android,ACH,469.5,4,Insufficient_Funds,5.447858074671404
1688,5335,iOS,Debit Card,235.65,2,Biometric_Fail,1.6861562507344583
1689,6782,Android,ACH,471.86,4,None,6.3346303880956825
1690,7305,Android,Digital Wallet,333.78,3,Biometric_Fail,2.403828186473211
